question,tier,score,latency,correct,pred,target,cost,norm_score,bin
Which of the following are characteristics of a st,Tier 1,0.5781818181818182,0.23687028884887695,False,C,D,4,0.005781818181818182,"(-0.001, 0.2]"
Which of the following is a disadvantage of the ra,Tier 2,1.1232918660287083,0.25051283836364746,True,A,A,12,0.011232918660287083,"(-0.001, 0.2]"
Which of the following statements is true concerni,Tier 2,0.7712344497607657,0.24018168449401855,True,D,D,12,0.007712344497607657,"(-0.001, 0.2]"
Which of the following statements are true concern,Tier 2,1.0225885167464115,0.24870586395263672,True,D,D,12,0.010225885167464114,"(-0.001, 0.2]"
Which of the following statements is true concerni,Tier 4,1.6478947368421055,0.42677974700927734,False,B,A,80,0.016478947368421055,"(-0.001, 0.2]"
Which of the following are advantages of the use o,Tier 2,1.1330000000000002,0.2570157051086426,False,D,B,12,0.011330000000000002,"(-0.001, 0.2]"
Which one of the following statements is true conc,Tier 2,0.7712344497607657,0.2456502914428711,True,D,D,12,0.007712344497607657,"(-0.001, 0.2]"
"If OLS is used in the presence of autocorrelation,",Tier 4,1.6400574162679427,0.4117445945739746,False,D,A,80,0.016400574162679427,"(-0.001, 0.2]"
"An ARMA(p,q) (p, q are integers bigger than zero) ",Tier 1,0.5555000000000001,0.2441263198852539,False,B,A,4,0.005555000000000001,"(-0.001, 0.2]"
Which of the following statements are correct conc,Tier 2,1.012590909090909,0.2604215145111084,True,B,B,12,0.010125909090909092,"(-0.001, 0.2]"
A Hausman test would be used for,Tier 3,1.392622009569378,0.3514575958251953,True,B,B,30,0.01392622009569378,"(-0.001, 0.2]"
Which of the following statements are true concern,Tier 2,1.026507177033493,0.39290809631347656,False,C,A,12,0.01026507177033493,"(-0.001, 0.2]"
Which one of the following is a disadvantage of th,Tier 2,1.1232918660287083,0.23792314529418945,False,D,B,12,0.011232918660287083,"(-0.001, 0.2]"
Consider again the VAR model of equation 16. Which,Tier 1,0.6629425837320576,0.2460484504699707,False,C,D,4,0.006629425837320576,"(-0.001, 0.2]"
Consider the estimation of a GARCH-M model. If the,Tier 3,1.2315837320574163,0.42001843452453613,True,C,C,30,0.012315837320574164,"(-0.001, 0.2]"
Which one of the following factors is likely to le,Tier 2,0.868019138755981,0.24448561668395996,True,A,A,12,0.008680191387559811,"(-0.001, 0.2]"
Which of the following assumptions are required to,Tier 1,0.5743636363636364,0.2501058578491211,True,C,C,4,0.005743636363636364,"(-0.001, 0.2]"
The price of a house is best described as what typ,Tier 1,0.49236363636363645,0.2361905574798584,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
Which of the following are disadvantages of the Di,Tier 2,1.1277703349282298,0.23394536972045898,True,D,D,12,0.011277703349282298,"(-0.001, 0.2]"
Which one of the following statements is true conc,Tier 2,0.9880669856459331,0.25330424308776855,True,C,C,12,0.00988066985645933,"(-0.001, 0.2]"
Which of the following statements is INCORRECT con,Tier 2,0.8719377990430623,0.22976374626159668,False,D,B,12,0.008719377990430623,"(-0.001, 0.2]"
Which of the following are alternative names for t,Tier 2,0.868019138755981,0.25432705879211426,True,B,B,12,0.008680191387559811,"(-0.001, 0.2]"
Consider an identical situation to that of questio,Tier 1,0.6590239234449763,0.2480766773223877,False,B,A,4,0.006590239234449763,"(-0.001, 0.2]"
"If a series, y, follows a random walk with drift b",Tier 2,1.0186698564593302,0.24202489852905273,True,D,D,12,0.010186698564593302,"(-0.001, 0.2]"
For an autoregressive process to be considered sta,Tier 2,0.7454210526315792,0.24101018905639648,False,A,C,12,0.007454210526315792,"(-0.001, 0.2]"
Which of the following statements are true concern,Tier 4,1.7833062200956942,0.3427908420562744,False,B,C,80,0.017833062200956942,"(-0.001, 0.2]"
Which one of the following statements best describ,Tier 1,0.6450909090909092,0.2533273696899414,True,D,D,4,0.006450909090909091,"(-0.001, 0.2]"
Which of the following are plausible approaches to,Tier 2,0.9880669856459331,0.2349700927734375,True,A,A,12,0.00988066985645933,"(-0.001, 0.2]"
Consider the OLS estimator for the standard error ,Tier 2,0.9880669856459331,0.25537562370300293,True,D,D,12,0.00988066985645933,"(-0.001, 0.2]"
Which of the following is NOT a feature of continu,Tier 3,1.2322368421052632,0.3966498374938965,False,D,C,30,0.012322368421052632,"(-0.001, 0.2]"
Which of the following statements is INCORRECT con,Tier 2,1.119373205741627,0.24244070053100586,False,C,A,12,0.011193732057416271,"(-0.001, 0.2]"
Suppose that we have estimated a GARCH model for d,Tier 3,1.4775119617224883,0.45284223556518555,False,D,B,30,0.014775119617224884,"(-0.001, 0.2]"
Which of the following could be used as a test for,Tier 1,0.6642488038277514,0.26902270317077637,True,D,D,4,0.006642488038277514,"(-0.001, 0.2]"
"If an estimator is said to have minimum variance, ",Tier 2,0.9064593301435409,0.24050259590148926,True,D,D,12,0.009064593301435409,"(-0.001, 0.2]"
"The characteristic roots of the MA process

$y_t =",Tier 1,0.45381818181818184,0.4185066223144531,False,A,B,4,0.004538181818181819,"(-0.001, 0.2]"
Which of the following statements will be true if ,Tier 3,1.2700239234449764,2.2607038021087646,True,D,D,30,0.012700239234449764,"(-0.001, 0.2]"
Consider the following equation and determine the ,Tier 1,0.612909090909091,0.23950648307800293,True,A,A,4,0.0061290909090909096,"(-0.001, 0.2]"
"If a series, y, follows a random walk, what is the",Tier 2,1.0186698564593302,0.2492530345916748,True,A,A,12,0.010186698564593302,"(-0.001, 0.2]"
Which of the following features of financial asset,Tier 2,0.9802296650717705,0.2521946430206299,False,C,B,12,0.009802296650717704,"(-0.001, 0.2]"
"Consider the following AR(2) process:

yt = 1.5 yt",Tier 1,0.45381818181818184,0.415635347366333,False,A,B,4,0.004538181818181819,"(-0.001, 0.2]"
Which of the following are advantages of the VAR a,Tier 4,1.535684210526316,0.36211347579956055,False,B,A,80,0.01535684210526316,"(-0.001, 0.2]"
The pacf is necessary for distinguishing between,Tier 1,0.4979856459330145,0.23784542083740234,False,A,B,4,0.004979856459330145,"(-0.001, 0.2]"
Under the matrix notation for the classical linear,Tier 2,0.7712344497607657,0.24232220649719238,True,B,B,12,0.007712344497607657,"(-0.001, 0.2]"
Which one of the following would NOT be a conseque,Tier 1,0.5743636363636364,0.25189924240112305,True,D,D,4,0.005743636363636364,"(-0.001, 0.2]"
Which of the following statements is false concern,Tier 3,1.4829377990430626,0.365309476852417,True,D,D,30,0.014829377990430626,"(-0.001, 0.2]"
Which one of the following statements best describ,Tier 1,0.49236363636363645,0.24272918701171875,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
"The purpose of ""augmenting"" the Dickey-Fuller test",Tier 1,0.3746818181818182,0.24065303802490234,False,D,C,4,0.0037468181818181823,"(-0.001, 0.2]"
Which of the following statements are true concern,Tier 3,1.2700239234449764,0.3454594612121582,False,B,C,30,0.012700239234449764,"(-0.001, 0.2]"
A parsimonious model is one that,Tier 2,0.7656363636363637,0.235443115234375,False,B,A,12,0.0076563636363636365,"(-0.001, 0.2]"
The fixed effects panel model is also sometimes kn,Tier 2,0.7694545454545456,0.24114155769348145,True,B,B,12,0.0076945454545454565,"(-0.001, 0.2]"
Suppose that a hypothesis test is conducted using ,Tier 3,1.2355023923444979,0.35736846923828125,True,B,B,30,0.012355023923444978,"(-0.001, 0.2]"
Suppose that we wished to evaluate the factors tha,Tier 4,1.7793875598086126,0.8245279788970947,True,B,B,80,0.017793875598086126,"(-0.001, 0.2]"
If a relevant variable is omitted from a regressio,Tier 4,1.6478947368421055,0.545804500579834,False,,C,80,0.016478947368421055,"(-0.001, 0.2]"
Which of the following statements is TRUE concerni,Tier 2,0.7712344497607657,0.24897360801696777,True,A,A,12,0.007712344497607657,"(-0.001, 0.2]"
"If two variables, $x_t$ and $y_t$ are said to be c",Tier 3,1.3707272727272728,0.3506736755371094,False,B,A,30,0.013707272727272728,"(-0.001, 0.2]"
"Suppose that two researchers, using the same 3 var",Tier 3,1.2355023923444979,0.637324333190918,True,A,A,30,0.012355023923444978,"(-0.001, 0.2]"
A dependent variable whose values are not observab,Tier 2,0.7270909090909091,0.23940563201904297,True,A,A,12,0.007270909090909091,"(-0.001, 0.2]"
Which of the following is a typical characteristic,Tier 1,0.6590239234449763,0.23982691764831543,False,B,D,4,0.006590239234449763,"(-0.001, 0.2]"
Suppose that 100 separate firms were tested to det,Tier 2,1.0309856459330144,0.24631142616271973,False,D,B,12,0.010309856459330144,"(-0.001, 0.2]"
Which one of the following is NOT an example of mi,Tier 4,1.5614976076555027,3.947795867919922,True,D,D,80,0.015614976076555027,"(-0.001, 0.2]"
Which of the following statements are true concern,Tier 3,1.2700239234449764,0.355607271194458,False,C,B,30,0.012700239234449764,"(-0.001, 0.2]"
If a Durbin Watson statistic takes a value close t,Tier 2,0.911684210526316,0.23537969589233398,True,C,C,12,0.00911684210526316,"(-0.001, 0.2]"
Which of the following are alternative names for t,Tier 3,1.1979330143540672,0.3393712043762207,True,B,B,30,0.011979330143540672,"(-0.001, 0.2]"
Note that statistical tables are not necessary to ,Tier 1,0.6141148325358853,0.24987268447875977,True,A,A,4,0.006141148325358853,"(-0.001, 0.2]"
"What is the meaning of the term ""heteroscedasticit",Tier 2,0.7270909090909091,0.23259282112121582,True,A,A,12,0.007270909090909091,"(-0.001, 0.2]"
"If the standard tools for time-series analysis, su",Tier 3,1.3073444976076556,0.4151270389556885,True,B,B,30,0.013073444976076556,"(-0.001, 0.2]"
Including relevant lagged values of the dependent ,Tier 1,0.6450909090909092,0.22915220260620117,False,B,A,4,0.006450909090909091,"(-0.001, 0.2]"
"Which of the following criticisms of standard (""pl",Tier 3,1.2315837320574163,1.2723512649536133,True,C,C,30,0.012315837320574164,"(-0.001, 0.2]"
"Under the null hypothesis of a Bera-Jarque test, t",Tier 1,0.5245454545454545,0.23082375526428223,True,B,B,4,0.005245454545454545,"(-0.001, 0.2]"
Which of the following is a disadvantage of the fi,Tier 3,1.4492870813397134,0.3456871509552002,True,C,C,30,0.014492870813397134,"(-0.001, 0.2]"
Which of the following conditions are necessary fo,Tier 2,0.7790717703349284,0.24486470222473145,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
"The ""within transform"" involves",Tier 2,0.8476363636363637,0.24207401275634766,True,B,B,12,0.008476363636363638,"(-0.001, 0.2]"
Which of the following statements is true concerni,Tier 2,0.9064593301435409,0.23975443840026855,True,D,D,12,0.009064593301435409,"(-0.001, 0.2]"
Which of the following estimation techniques are a,Tier 2,0.7712344497607657,0.23593902587890625,True,B,B,12,0.007712344497607657,"(-0.001, 0.2]"
What is the main difference between the Dickey Ful,Tier 3,1.4004593301435408,3.2708241939544678,True,C,C,30,0.014004593301435409,"(-0.001, 0.2]"
Which of the following is correct concerning logit,Tier 3,1.2355023923444979,0.4268512725830078,False,B,A,30,0.012355023923444978,"(-0.001, 0.2]"
Suppose that the Durbin Watson test is applied to ,Tier 2,0.91125,0.22818899154663086,True,D,D,12,0.0091125,"(-0.001, 0.2]"
"If there were a leverage effect in practice, what ",Tier 3,1.2402918660287083,0.34659552574157715,True,A,A,30,0.012402918660287083,"(-0.001, 0.2]"
What will be the properties of the OLS estimator i,Tier 1,0.49236363636363645,0.24568915367126465,False,B,A,4,0.004923636363636364,"(-0.001, 0.2]"
Consider a series that follows an MA(1) with zero ,Tier 1,0.5777045454545455,0.2277381420135498,True,D,D,4,0.005777045454545455,"(-0.001, 0.2]"
What is used to protect the SCR from over current ,Tier 1,0.5777045454545455,0.23355579376220703,True,A,A,4,0.005777045454545455,"(-0.001, 0.2]"
If all the elements in a particular network are li,Tier 4,1.645282296650718,0.3358907699584961,True,C,C,80,0.01645282296650718,"(-0.001, 0.2]"
Electric drive is becoming more and more popular b,Tier 2,0.7907045454545455,0.21917963027954102,True,A,A,12,0.007907045454545455,"(-0.001, 0.2]"
For an SCR gate cathode characteristic is a straig,Tier 2,0.7758062200956939,0.24104022979736328,True,A,A,12,0.007758062200956939,"(-0.001, 0.2]"
"What will be the number of lamps, each having 300 ",Tier 1,0.5743636363636364,0.36892223358154297,False,,A,4,0.005743636363636364,"(-0.001, 0.2]"
Which of the following oscillators are used for lo,Tier 1,0.49406698564593315,0.2309122085571289,True,B,B,4,0.004940669856459331,"(-0.001, 0.2]"
A metal surface with 1 meter radius and surface ch,Tier 1,0.45715909090909096,0.3680086135864258,True,B,B,4,0.00457159090909091,"(-0.001, 0.2]"
The illumination at a point 5 meters below a lamp ,Tier 1,0.6108492822966508,0.2499549388885498,True,C,C,4,0.006108492822966508,"(-0.001, 0.2]"
Four capacitors each of 40 µF are connected in par,Tier 1,0.45381818181818184,0.22810697555541992,True,A,A,4,0.004538181818181819,"(-0.001, 0.2]"
Inintel 8085A microprocessor ALE signal is made hi,Tier 1,0.49406698564593315,0.23456978797912598,True,A,A,4,0.004940669856459331,"(-0.001, 0.2]"
How many bits are required to store one BCD digit ,Tier 1,0.5743636363636364,0.24557733535766602,True,D,D,4,0.005743636363636364,"(-0.001, 0.2]"
The resistivity of the conductor depends on,Tier 1,0.37515909090909094,0.23128652572631836,True,C,C,4,0.0037515909090909093,"(-0.001, 0.2]"
In two wattmeter method of power measurement if th,Tier 2,0.86155023923445,0.23325324058532715,False,C,B,12,0.0086155023923445,"(-0.001, 0.2]"
Materials used in heat sink should have,Tier 1,0.45954545454545453,0.24068593978881836,True,D,D,4,0.004595454545454545,"(-0.001, 0.2]"
Power dissipation in ideal inductor is,Tier 1,0.3718181818181819,0.21932029724121094,True,C,C,4,0.003718181818181819,"(-0.001, 0.2]"
Magnetic flux has the unit of,Tier 1,0.3718181818181819,0.24883103370666504,True,C,C,4,0.003718181818181819,"(-0.001, 0.2]"
What are the sets of commands in a program which a,Tier 1,0.49236363636363645,0.22830772399902344,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
Stability of a transmission line can be increased ,Tier 1,0.3718181818181819,0.23485040664672852,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
One of the following is the primary function of an,Tier 1,0.6062775119617226,0.22330522537231445,True,C,C,4,0.006062775119617226,"(-0.001, 0.2]"
The metal surfaces for electrical resistance weldi,Tier 1,0.610196172248804,0.24117660522460938,True,B,B,4,0.006101961722488039,"(-0.001, 0.2]"
In a dc machine 6 pole wave winding is used. The n,Tier 1,0.5743636363636364,0.21990585327148438,True,C,C,4,0.005743636363636364,"(-0.001, 0.2]"
Silicon and Germanium are ________ elements.,Tier 1,0.3718181818181819,0.22989964485168457,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
What is the name of the fluorescent material that ,Tier 1,0.5777045454545455,0.22458958625793457,False,C,D,4,0.005777045454545455,"(-0.001, 0.2]"
"The moving coil-meters, damping is provided by",Tier 1,0.45715909090909096,0.23195481300354004,True,A,A,4,0.00457159090909091,"(-0.001, 0.2]"
Advantages of open loop control system is/are,Tier 1,0.45715909090909096,0.22670412063598633,True,A,A,4,0.00457159090909091,"(-0.001, 0.2]"
FM stands for,Tier 1,0.45715909090909096,0.2467663288116455,True,B,B,4,0.00457159090909091,"(-0.001, 0.2]"
Systematic errors are,Tier 1,0.37515909090909094,0.22411179542541504,True,D,D,4,0.0037515909090909093,"(-0.001, 0.2]"
Which of the following are the passive elements?,Tier 1,0.49236363636363645,0.25102710723876953,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
Which of the following is used in SCR to protect f,Tier 1,0.4957045454545455,0.22710537910461426,True,A,A,4,0.004957045454545455,"(-0.001, 0.2]"
LC oscillators are used for produce a waveform wit,Tier 1,0.6062775119617226,0.24166321754455566,False,D,A,4,0.006062775119617226,"(-0.001, 0.2]"
A box which tells the effect of inputs on control ,Tier 3,1.2126136363636364,0.3140716552734375,False,D,C,30,0.012126136363636363,"(-0.001, 0.2]"
In the toggle mode a JK flip-flop has,Tier 1,0.45715909090909096,0.2229480743408203,True,B,B,4,0.00457159090909091,"(-0.001, 0.2]"
If holding current of a thyristor is 2 mA then lat,Tier 2,0.86155023923445,0.24225378036499023,True,D,D,12,0.0086155023923445,"(-0.001, 0.2]"
Thin laminations are used in a machine in order to,Tier 1,0.45381818181818184,0.2234971523284912,True,A,A,4,0.004538181818181819,"(-0.001, 0.2]"
In decimal number system what is MSD,Tier 1,0.3756363636363637,0.24388670921325684,True,A,A,4,0.003756363636363637,"(-0.001, 0.2]"
A working diode must have,Tier 3,1.1875454545454547,0.3635110855102539,True,B,B,30,0.011875454545454547,"(-0.001, 0.2]"
The solid angle subtended by an area of 2400 cm^2 ,Tier 1,0.45715909090909096,0.39667224884033203,False,,C,4,0.00457159090909091,"(-0.001, 0.2]"
A null type instrument as compared to a deflected ,Tier 1,0.6765227272727273,0.2249281406402588,True,C,C,4,0.0067652272727272734,"(-0.001, 0.2]"
Which of the following is the analogous quantity f,Tier 2,0.7758062200956939,0.22848200798034668,True,B,B,12,0.007758062200956939,"(-0.001, 0.2]"
Five capacitors each of 5 µF are connected in seri,Tier 1,0.45381818181818184,0.244978666305542,True,D,D,4,0.004538181818181819,"(-0.001, 0.2]"
The change of cross sectional area of conductor in,Tier 1,0.45715909090909096,0.2455463409423828,False,A,C,4,0.00457159090909091,"(-0.001, 0.2]"
