question,tier,score,latency,correct,pred,target,cost,norm_score,bin
Your supervisor asks you to determine the enthalpy,Tier 2,0.7790717703349284,2.0463271141052246,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
When an ideal gas is allowed to expand isothermall,Tier 2,0.7551818181818182,3.621647596359253,True,D,D,12,0.007551818181818182,"(-0.001, 0.2]"
S(s) + O2(g) → SO2(g),Tier 2,0.8152727272727274,5.642409086227417,False,B,D,12,0.008152727272727273,"(-0.001, 0.2]"
Nitrogen's electronegativity value is between thos,Tier 3,1.3266889952153114,19.079792976379395,False,A,D,30,0.013266889952153114,"(-0.001, 0.2]"
What is the mass of one molecule of cholesterol (C,Tier 2,0.7304318181818182,7.531069993972778,True,A,A,12,0.007304318181818183,"(-0.001, 0.2]"
Formation of a solution can often be visualized as,Tier 3,1.191464114832536,8.039839506149292,True,B,B,30,0.01191464114832536,"(-0.001, 0.2]"
Which of the following molecules is a strong elect,Tier 3,0.9745454545454546,7.7234179973602295,True,D,D,30,0.009745454545454547,"(-0.001, 0.2]"
Approximately how many half-lives will it take to ,Tier 2,0.5777045454545455,4.28671932220459,True,D,D,12,0.005777045454545455,"(-0.001, 0.2]"
Potassium-40 is a minor isotope found in naturally,Tier 2,0.7585227272727273,3.9306628704071045,False,D,A,12,0.007585227272727273,"(-0.001, 0.2]"
The units for the rate of a chemical reaction are,Tier 2,0.6062775119617226,1.6930265426635742,True,B,B,12,0.006062775119617226,"(-0.001, 0.2]"
What is the molar mass of a monoprotic weak acid t,Tier 2,0.5777045454545455,4.044490575790405,False,C,A,12,0.005777045454545455,"(-0.001, 0.2]"
"When collecting a gas over water, it is important ",Tier 2,0.8537129186602872,1.1841955184936523,True,D,D,12,0.008537129186602871,"(-0.001, 0.2]"
Consider the Lewis structures for the following mo,Tier 2,0.6590239234449763,1.3682334423065186,True,D,D,12,0.006590239234449763,"(-0.001, 0.2]"
"Cerium(III) sulfate, Ce2(SO4)2, is less soluble in",Tier 2,0.6635956937799045,2.0606184005737305,True,A,A,12,0.006635956937799044,"(-0.001, 0.2]"
The rate law may be written using stoichiometric c,Tier 2,0.7712344497607657,8.5191490650177,True,C,C,12,0.007712344497607657,"(-0.001, 0.2]"
When will Kp and Kc have the same numerical value?,Tier 3,1.3485837320574163,13.813494443893433,True,D,D,30,0.013485837320574163,"(-0.001, 0.2]"
"Fluorine has a normal boiling point of 85 K, and c",Tier 3,1.1273971291866032,2.3307085037231445,True,C,C,30,0.011273971291866032,"(-0.001, 0.2]"
Most transition metals share a common oxidation st,Tier 3,1.2324318181818181,23.62057662010193,True,D,D,30,0.012324318181818181,"(-0.001, 0.2]"
Which would be the easiest way to burn an iron nai,Tier 2,0.7994545454545455,1.7458438873291016,True,C,C,12,0.007994545454545456,"(-0.001, 0.2]"
The rate of a chemical reaction is determined by,Tier 1,0.4576363636363637,6.275898218154907,True,B,B,4,0.004576363636363637,"(-0.001, 0.2]"
The oxidation number of chlorine in the perchlorat,Tier 1,0.45381818181818184,4.6048829555511475,True,D,D,4,0.004538181818181819,"(-0.001, 0.2]"
Argon can be liquefied at low temperature because ,Tier 2,0.8891818181818183,1.0950827598571777,True,C,C,12,0.008891818181818183,"(-0.001, 0.2]"
Using fundamental trends in electronegativity and ,Tier 2,0.7299545454545455,0.8417377471923828,True,B,B,12,0.007299545454545455,"(-0.001, 0.2]"
What is the empirical formula of a compound that i,Tier 1,0.45715909090909096,7.05138373374939,False,B,C,4,0.00457159090909091,"(-0.001, 0.2]"
Which of the following geometries corresponds to a,Tier 2,0.8289090909090909,0.5342485904693604,True,D,D,12,0.00828909090909091,"(-0.001, 0.2]"
"A solution of sulfurous acid, H2SO3, is present in",Tier 1,0.49236363636363645,8.931403875350952,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
"The units for R, the ideal gas law equation consta",Tier 2,0.6062775119617226,1.4542834758758545,True,D,D,12,0.006062775119617226,"(-0.001, 0.2]"
A solution of a weak base is titrated with a solut,Tier 3,0.9880669856459331,15.89455509185791,True,A,A,30,0.00988066985645933,"(-0.001, 0.2]"
Iron(III) hydroxide has Ksp = 1.6 × 10^-39. What i,Tier 2,0.5777045454545455,3.627403974533081,True,A,A,12,0.005777045454545455,"(-0.001, 0.2]"
The weight percent of sodium hydroxide dissolved i,Tier 2,0.8790681818181818,2.135943651199341,True,C,C,12,0.008790681818181817,"(-0.001, 0.2]"
The most massive subatomic particle is the,Tier 1,0.3718181818181819,7.63242244720459,True,C,C,4,0.003718181818181819,"(-0.001, 0.2]"
"Hydrogen fluoride, HF, is a liquid at 15°C. All ot",Tier 3,1.3168181818181819,8.755826950073242,True,C,C,30,0.013168181818181818,"(-0.001, 0.2]"
Which of the following pair of liquids is expected,Tier 1,0.49236363636363645,7.360008239746094,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
The name for CH3CHBrCHClCH2CH3 is,Tier 2,0.6062775119617226,14.18180799484253,True,C,C,12,0.006062775119617226,"(-0.001, 0.2]"
Which of the following is true for all bases?,Tier 3,1.3234234449760767,11.387217283248901,False,A,C,30,0.013234234449760766,"(-0.001, 0.2]"
Which of the following correctly lists the individ,Tier 2,0.7469090909090911,2.6155166625976562,False,A,B,12,0.0074690909090909105,"(-0.001, 0.2]"
"Determine the final temperature, in °C, of a sampl",Tier 1,0.45715909090909096,8.81611943244934,True,B,B,4,0.00457159090909091,"(-0.001, 0.2]"
What is the general relationship between temperatu,Tier 4,1.7872248803827755,4.319942474365234,True,B,B,80,0.017872248803827755,"(-0.001, 0.2]"
"Each resonance form of the nitrate ion, NO3-, has ",Tier 2,0.7270909090909091,1.7606632709503174,True,D,D,12,0.007270909090909091,"(-0.001, 0.2]"
Which of the following is expected to have two or ,Tier 1,0.49236363636363645,6.636003732681274,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
The dimerization of NO2(g) to N2O4(g) is an endoth,Tier 2,0.5743636363636364,1.6977217197418213,True,D,D,12,0.005743636363636364,"(-0.001, 0.2]"
"Sulfurous acid is a weak acid, while sulfuric acid",Tier 3,1.1979330143540672,34.107871532440186,False,D,C,30,0.011979330143540672,"(-0.001, 0.2]"
Which of the following may need to be balanced usi,Tier 2,0.5743636363636364,1.8278083801269531,True,D,D,12,0.005743636363636364,"(-0.001, 0.2]"
A 25 g sample of a liquid was heated to 95 °C and ,Tier 3,1.002,5.484755754470825,True,D,D,30,0.01002,"(-0.001, 0.2]"
Consider the Lewis structures for the following mo,Tier 2,0.868019138755981,3.133908987045288,True,A,A,12,0.008680191387559811,"(-0.001, 0.2]"
An unknown substance is found to have a high melti,Tier 3,1.311090909090909,5.72922945022583,True,C,C,30,0.013110909090909091,"(-0.001, 0.2]"
Which of the following reactions is expected to ha,Tier 2,0.7270909090909091,2.0905213356018066,True,B,B,12,0.007270909090909091,"(-0.001, 0.2]"
"Hard materials such as silicon carbide, used for g",Tier 2,0.7030622009569379,0.6782236099243164,True,B,B,12,0.007030622009569379,"(-0.001, 0.2]"
"Atoms of four elements are examined: carbon, nitro",Tier 1,0.49236363636363645,6.357804536819458,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
Which of the following substances has an asymmetri,Tier 2,0.7270909090909091,0.9964067935943604,True,A,A,12,0.007270909090909091,"(-0.001, 0.2]"
Which pair of reactants will have no net ionic equ,Tier 2,0.5743636363636364,2.9586589336395264,False,A,B,12,0.005743636363636364,"(-0.001, 0.2]"
The ideal gas law is successful for most gases bec,Tier 2,0.7415023923444978,0.4637584686279297,True,C,C,12,0.007415023923444977,"(-0.001, 0.2]"
The molecule with a tetrahedral shape is,Tier 1,0.3718181818181819,8.451379776000977,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
"In Python 3, what is ['a', 'Chemistry', 0, 1][1]?",Tier 2,0.7712344497607657,0.7037680149078369,True,B,B,12,0.007712344497607657,"(-0.001, 0.2]"
Which would be the easiest way to burn a copper pe,Tier 2,0.7994545454545455,1.9579455852508545,True,C,C,12,0.007994545454545456,"(-0.001, 0.2]"
"Silver metal, often amalgamated with mercury, is u",Tier 3,1.2661052631578948,38.06817626953125,False,A,D,30,0.012661052631578948,"(-0.001, 0.2]"
Let x = 8. What is x>>1 in Python 3?,Tier 2,0.7712344497607657,0.5773541927337646,True,B,B,12,0.007712344497607657,"(-0.001, 0.2]"
Which of the following is correct about Python?,Tier 2,0.6484318181818183,0.7720317840576172,True,C,C,12,0.006484318181818183,"(-0.001, 0.2]"
The first ionization energy for a neutral atom of ,Tier 3,1.3266889952153114,6.488038539886475,True,D,D,30,0.013266889952153114,"(-0.001, 0.2]"
"In python 3, which of the following is floor divis",Tier 2,0.6590239234449763,0.890413761138916,True,B,B,12,0.006590239234449763,"(-0.001, 0.2]"
"In Python 3, what is the output of ['Hi!'] * 4?",Tier 2,0.5777045454545455,0.5966072082519531,True,A,A,12,0.005777045454545455,"(-0.001, 0.2]"
Neutral atoms of chlorine are bombarded by high-en,Tier 2,0.5776363636363637,3.6271984577178955,False,A,C,12,0.005776363636363638,"(-0.001, 0.2]"
Which of the following molecules is expected to ha,Tier 1,0.49236363636363645,8.719106912612915,False,A,B,4,0.004923636363636364,"(-0.001, 0.2]"
Let x = 1. What is x << 3 in Python 3?,Tier 2,0.7712344497607657,0.5701084136962891,True,C,C,12,0.007712344497607657,"(-0.001, 0.2]"
Identify the Brønsted-Lowry conjugate acid-base pa,Tier 1,0.3718181818181819,7.135609865188599,False,A,C,4,0.003718181818181819,"(-0.001, 0.2]"
What is the output of 4*1**4 in python?,Tier 2,0.7712344497607657,0.49125242233276367,True,A,A,12,0.007712344497607657,"(-0.001, 0.2]"
Both online newspapers and social media sites are ,Tier 2,0.7712344497607657,1.0795936584472656,True,B,B,12,0.007712344497607657,"(-0.001, 0.2]"
Which of the following has an octet of electrons a,Tier 1,0.49236363636363645,8.848335027694702,False,D,B,4,0.004923636363636364,"(-0.001, 0.2]"
A programmer is writing a program that is intended,Tier 2,0.5772272727272728,1.738436222076416,True,B,B,12,0.005772272727272728,"(-0.001, 0.2]"
"In the program below, y is a positive integer (e.g",Tier 1,0.45715909090909096,4.761675834655762,True,B,B,4,0.00457159090909091,"(-0.001, 0.2]"
Which is the largest asymptotically?,Tier 2,0.5743636363636364,0.5174543857574463,True,C,C,12,0.005743636363636364,"(-0.001, 0.2]"
Which pillar of cybersecurity is compromised when ,Tier 2,0.7590000000000001,0.5261518955230713,True,A,A,12,0.007590000000000001,"(-0.001, 0.2]"
"Let l = [1,2,2,3,4]. In Python3, what is a possibl",Tier 2,0.7712344497607657,0.9587209224700928,True,C,C,12,0.007712344497607657,"(-0.001, 0.2]"
Monatomic ions of the representative elements are ,Tier 1,0.3718181818181819,8.207078695297241,True,C,C,4,0.003718181818181819,"(-0.001, 0.2]"
"SO2Cl2 → SO2(g) + Cl2(g) At 600 K, SO2Cl2 will dec",Tier 3,1.0339712918660289,9.207772970199585,True,D,D,30,0.01033971291866029,"(-0.001, 0.2]"
A programmer wrote the program below. The program ,Tier 2,0.7790717703349284,2.8610293865203857,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
Which of the following programs is most likely to ,Tier 2,0.5800909090909091,0.6887226104736328,True,C,C,12,0.005800909090909091,"(-0.001, 0.2]"
"In Python 3, which of the following function check",Tier 2,0.6590239234449763,0.7291629314422607,True,A,A,12,0.006590239234449763,"(-0.001, 0.2]"
A digital photo file contains data representing th,Tier 2,0.6668612440191389,0.499570369720459,True,B,B,12,0.006668612440191389,"(-0.001, 0.2]"
"Of the following potential benefits, which is LEAS",Tier 1,0.49809090909090914,7.16386342048645,True,B,B,4,0.004980909090909091,"(-0.001, 0.2]"
"An Insect class is to be written, containing the f",Tier 3,1.535684210526316,4.720550537109375,True,B,B,30,0.01535684210526316,"(-0.001, 0.2]"
A computer program uses 3 bits to represent intege,Tier 3,1.0232416267942583,6.868692636489868,True,A,A,30,0.010232416267942584,"(-0.001, 0.2]"
"Let l = [1,2,3,4]. What is sum(l) in Python3?",Tier 2,0.7712344497607657,0.7978243827819824,True,C,C,12,0.007712344497607657,"(-0.001, 0.2]"
Which of the following is LEAST likely to indicate,Tier 3,1.0225885167464115,10.788662672042847,True,A,A,30,0.010225885167464114,"(-0.001, 0.2]"
"In Python 3, what is the output of print tuple[0] ",Tier 3,1.0232416267942583,2.5913186073303223,True,B,B,30,0.010232416267942584,"(-0.001, 0.2]"
Which of the following has the greatest potential ,Tier 2,0.7712344497607657,1.8024585247039795,False,C,A,12,0.007712344497607657,"(-0.001, 0.2]"
"In the procedure Mystery below, the parameter numb",Tier 3,1.3564210526315792,8.705379724502563,True,C,C,30,0.013564210526315791,"(-0.001, 0.2]"
"Suppose the characters 0,1, . . . ,8,9,A,B,C,D, E,",Tier 2,0.7585227272727273,1.4938666820526123,True,C,C,12,0.007585227272727273,"(-0.001, 0.2]"
A certain computer game is played between a human ,Tier 4,1.6478947368421055,5.914044141769409,True,B,B,80,0.016478947368421055,"(-0.001, 0.2]"
What is the value of this python expression: 1 + 3,Tier 2,0.5743636363636364,0.46839380264282227,True,B,B,12,0.005743636363636364,"(-0.001, 0.2]"
The boolean expression a[i] == max || !(max != a[i,Tier 1,0.37515909090909094,5.310508489608765,True,A,A,4,0.0037515909090909093,"(-0.001, 0.2]"
A Web site uses several strategies to prevent unau,Tier 3,1.026507177033493,12.20589542388916,True,D,D,30,0.01026507177033493,"(-0.001, 0.2]"
Which of the following spreadsheet functions would,Tier 2,0.7363181818181819,13.941356420516968,True,D,D,12,0.007363181818181819,"(-0.001, 0.2]"
A new bank plans to make customer convenience a pr,Tier 3,1.026507177033493,12.674506664276123,True,D,D,30,0.01026507177033493,"(-0.001, 0.2]"
Which types of functions grow the slowest?,Tier 2,0.7712344497607657,0.6579780578613281,True,C,C,12,0.007712344497607657,"(-0.001, 0.2]"
"The code fragment below is intended to display ""od",Tier 3,1.0186698564593302,1.892909049987793,True,D,D,30,0.010186698564593302,"(-0.001, 0.2]"
"What is the output of ""abc""[-1] in Python 3?",Tier 2,0.5743636363636364,3.1777350902557373,True,D,D,12,0.005743636363636364,"(-0.001, 0.2]"
"Historically, it has been observed that computer p",Tier 3,1.5465071770334928,7.7143614292144775,True,C,C,30,0.015465071770334928,"(-0.001, 0.2]"
The melting point of straight-chain hydrocarbons i,Tier 3,0.9546028708133972,18.393926858901978,True,C,C,30,0.009546028708133973,"(-0.001, 0.2]"
Which of the following best explains how data is t,Tier 3,0.9967751196172251,1.3257014751434326,True,A,A,30,0.00996775119617225,"(-0.001, 0.2]"
"Consider the following code segment.
 int num1 = v",Tier 2,0.7790717703349284,2.4088551998138428,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
An online store uses 6-bit binary sequences to ide,Tier 2,0.7790717703349284,1.0179963111877441,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
"Consider the following numbers.
   ° Binary 1100
 ",Tier 2,0.5743636363636364,1.0647778511047363,True,B,B,12,0.005743636363636364,"(-0.001, 0.2]"
Consider the following assumptions about electroni,Tier 2,0.7790717703349284,1.7226159572601318,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
"Consider the following code segment, which uses th",Tier 3,0.9681818181818183,3.4352195262908936,True,C,C,30,0.009681818181818182,"(-0.001, 0.2]"
"A sealed, rigid container contains three gases: 28",Tier 3,1.0232416267942583,38.49909567832947,True,C,C,30,0.010232416267942584,"(-0.001, 0.2]"
Which of the following is the hexadecimal represen,Tier 2,0.5743636363636364,0.6639585494995117,True,C,C,12,0.005743636363636364,"(-0.001, 0.2]"
"Digital images are often represented by the red, g",Tier 2,0.7835502392344499,1.6981487274169922,True,C,C,12,0.007835502392344498,"(-0.001, 0.2]"
"A large Java program was tested extensively, and n",Tier 1,0.4957045454545455,5.061320066452026,True,C,C,4,0.004957045454545455,"(-0.001, 0.2]"
An algorithm for finding the average of N numbers ,Tier 4,1.6478947368421055,8.938799858093262,True,D,D,80,0.016478947368421055,"(-0.001, 0.2]"
An algorithm will be used to identify the maximum ,Tier 4,1.675014354066986,8.192410707473755,False,C,D,80,0.016750143540669858,"(-0.001, 0.2]"
A sorted list of numbers contains 500 elements. Wh,Tier 3,1.0186698564593302,2.500500440597534,True,A,A,30,0.010186698564593302,"(-0.001, 0.2]"
"A 2.35-gram sample was dissolved in water, and the",Tier 3,1.5429904306220097,41.738364696502686,False,C,B,30,0.015429904306220097,"(-0.001, 0.2]"
The code segment below uses the procedure IsFound ,Tier 3,1.535684210526316,6.814681768417358,True,B,B,30,0.01535684210526316,"(-0.001, 0.2]"
A program is expressed in a programming language. ,Tier 3,0.9417272727272727,3.4612491130828857,True,A,A,30,0.009417272727272727,"(-0.001, 0.2]"
Each student that enrolls at a school is assigned ,Tier 3,1.026507177033493,2.5208234786987305,True,A,A,30,0.01026507177033493,"(-0.001, 0.2]"
Which of the following activities poses the greate,Tier 2,0.7712344497607657,1.7214174270629883,True,C,C,12,0.007712344497607657,"(-0.001, 0.2]"
